day_id,weekday,time_slot,year,batch,activity,building,floor,students_present,total_students_year,is_peak_hour,is_lunch_window,occupancy_ratio
19,5,09:30,MBA,MBA_1,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,09:30,MBA,MBA_2,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,09:45,Engineering,Tech_A,Holiday,Parking,Ground,173,15000,1,0,0.012
19,5,09:45,Engineering,Tech_B,Holiday,Parking,Ground,240,15000,1,0,0.016
19,5,09:45,MBA,MBA_1,Holiday,Parking,Ground,4,250,1,0,0.016
19,5,09:45,MBA,MBA_2,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,10:00,Engineering,Tech_A,Holiday,Parking,Ground,263,15000,1,0,0.018
19,5,10:00,Engineering,Tech_B,Holiday,Parking,Ground,282,15000,1,0,0.019
19,5,10:00,MBA,MBA_1,Holiday,Parking,Ground,7,250,1,0,0.028
19,5,10:00,MBA,MBA_2,Holiday,Parking,Ground,7,250,1,0,0.028
19,5,10:15,Engineering,Tech_A,Holiday,Parking,Ground,217,15000,1,0,0.014
19,5,10:15,Engineering,Tech_B,Holiday,Parking,Ground,383,15000,1,0,0.026
19,5,10:15,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
19,5,10:15,MBA,MBA_2,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,10:30,Engineering,Tech_A,Holiday,Parking,Ground,256,15000,1,0,0.017
19,5,10:30,Engineering,Tech_B,Holiday,Parking,Ground,190,15000,1,0,0.013
19,5,10:30,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
19,5,10:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,1,0,0.02
19,5,10:45,Engineering,Tech_A,Holiday,Parking,Ground,323,15000,1,0,0.022
19,5,10:45,Engineering,Tech_B,Holiday,Parking,Ground,332,15000,1,0,0.022
19,5,10:45,MBA,MBA_1,Holiday,Parking,Ground,5,250,1,0,0.02
19,5,10:45,MBA,MBA_2,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,11:00,Engineering,Tech_A,Holiday,Parking,Ground,424,15000,0,0,0.028
19,5,11:00,Engineering,Tech_B,Holiday,Parking,Ground,259,15000,0,0,0.017
19,5,11:00,MBA,MBA_1,Holiday,Parking,Ground,6,250,0,0,0.024
19,5,11:00,MBA,MBA_2,Holiday,Parking,Ground,2,250,0,0,0.008
19,5,11:15,Engineering,Tech_A,Holiday,Parking,Ground,326,15000,0,0,0.022
19,5,11:15,Engineering,Tech_B,Holiday,Parking,Ground,150,15000,0,0,0.01
19,5,11:15,MBA,MBA_1,Holiday,Parking,Ground,6,250,0,0,0.024
19,5,11:15,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
19,5,11:30,Engineering,Tech_A,Holiday,Parking,Ground,229,15000,0,0,0.015
19,5,11:30,Engineering,Tech_B,Holiday,Parking,Ground,244,15000,0,0,0.016
19,5,11:30,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,0,0.016
19,5,11:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,0,0.02
19,5,11:45,Engineering,Tech_A,Holiday,Parking,Ground,360,15000,0,0,0.024
19,5,11:45,Engineering,Tech_B,Holiday,Parking,Ground,482,15000,0,0,0.032
19,5,11:45,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,0,0.016
19,5,11:45,MBA,MBA_2,Holiday,Parking,Ground,7,250,0,0,0.028
19,5,12:00,Engineering,Tech_A,Holiday,Parking,Ground,355,15000,0,1,0.024
19,5,12:00,Engineering,Tech_B,Holiday,Parking,Ground,157,15000,0,1,0.01
19,5,12:00,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,1,0.012
19,5,12:00,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,1,0.024
19,5,12:15,Engineering,Tech_A,Holiday,Parking,Ground,267,15000,0,1,0.018
19,5,12:15,Engineering,Tech_B,Holiday,Parking,Ground,442,15000,0,1,0.029
19,5,12:15,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,1,0.012
19,5,12:15,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,1,0.024
19,5,12:30,Engineering,Tech_A,Holiday,Parking,Ground,329,15000,0,1,0.022
19,5,12:30,Engineering,Tech_B,Holiday,Parking,Ground,173,15000,0,1,0.012
19,5,12:30,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,1,0.02
19,5,12:30,MBA,MBA_2,Holiday,Parking,Ground,7,250,0,1,0.028
19,5,12:45,Engineering,Tech_A,Holiday,Parking,Ground,171,15000,0,1,0.011
19,5,12:45,Engineering,Tech_B,Holiday,Parking,Ground,310,15000,0,1,0.021
19,5,12:45,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,1,0.016
19,5,12:45,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,1,0.024
19,5,13:00,Engineering,Tech_A,Holiday,Parking,Ground,233,15000,0,1,0.016
19,5,13:00,Engineering,Tech_B,Holiday,Parking,Ground,353,15000,0,1,0.024
19,5,13:00,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,1,0.02
19,5,13:00,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,1,0.02
19,5,13:15,Engineering,Tech_A,Holiday,Parking,Ground,347,15000,0,1,0.023
19,5,13:15,Engineering,Tech_B,Holiday,Parking,Ground,379,15000,0,1,0.025
19,5,13:15,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,1,0.012
19,5,13:15,MBA,MBA_2,Holiday,Parking,Ground,8,250,0,1,0.032
19,5,13:30,Engineering,Tech_A,Holiday,Parking,Ground,218,15000,0,1,0.015
19,5,13:30,Engineering,Tech_B,Holiday,Parking,Ground,435,15000,0,1,0.029
19,5,13:30,MBA,MBA_1,Holiday,Parking,Ground,2,250,0,1,0.008
19,5,13:30,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,1,0.012
19,5,13:45,Engineering,Tech_A,Holiday,Parking,Ground,357,15000,0,1,0.024
19,5,13:45,Engineering,Tech_B,Holiday,Parking,Ground,317,15000,0,1,0.021
19,5,13:45,MBA,MBA_1,Holiday,Parking,Ground,2,250,0,1,0.008
19,5,13:45,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,1,0.012
19,5,14:00,Engineering,Tech_A,Holiday,Parking,Ground,394,15000,1,0,0.026
19,5,14:00,Engineering,Tech_B,Holiday,Parking,Ground,402,15000,1,0,0.027
19,5,14:00,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
19,5,14:00,MBA,MBA_2,Holiday,Parking,Ground,5,250,1,0,0.02
19,5,14:15,Engineering,Tech_A,Holiday,Parking,Ground,281,15000,1,0,0.019
19,5,14:15,Engineering,Tech_B,Holiday,Parking,Ground,474,15000,1,0,0.032
19,5,14:15,MBA,MBA_1,Holiday,Parking,Ground,4,250,1,0,0.016
19,5,14:15,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
19,5,14:30,Engineering,Tech_A,Holiday,Parking,Ground,169,15000,1,0,0.011
19,5,14:30,Engineering,Tech_B,Holiday,Parking,Ground,391,15000,1,0,0.026
19,5,14:30,MBA,MBA_1,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,14:30,MBA,MBA_2,Holiday,Parking,Ground,6,250,1,0,0.024
19,5,14:45,Engineering,Tech_A,Holiday,Parking,Ground,399,15000,1,0,0.027
19,5,14:45,Engineering,Tech_B,Holiday,Parking,Ground,167,15000,1,0,0.011
19,5,14:45,MBA,MBA_1,Holiday,Parking,Ground,5,250,1,0,0.02
19,5,14:45,MBA,MBA_2,Holiday,Parking,Ground,2,250,1,0,0.008
19,5,15:00,Engineering,Tech_A,Holiday,Parking,Ground,370,15000,1,0,0.025
19,5,15:00,Engineering,Tech_B,Holiday,Parking,Ground,333,15000,1,0,0.022
19,5,15:00,MBA,MBA_1,Holiday,Parking,Ground,7,250,1,0,0.028
19,5,15:00,MBA,MBA_2,Holiday,Parking,Ground,7,250,1,0,0.028
19,5,15:15,Engineering,Tech_A,Holiday,Parking,Ground,327,15000,1,0,0.022
19,5,15:15,Engineering,Tech_B,Holiday,Parking,Ground,284,15000,1,0,0.019
19,5,15:15,MBA,MBA_1,Holiday,Parking,Ground,4,250,1,0,0.016
19,5,15:15,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
19,5,15:30,Engineering,Tech_A,Holiday,Parking,Ground,160,15000,1,0,0.011
19,5,15:30,Engineering,Tech_B,Holiday,Parking,Ground,247,15000,1,0,0.016
19,5,15:30,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
19,5,15:30,MBA,MBA_2,Holiday,Parking,Ground,7,250,1,0,0.028
19,5,15:45,Engineering,Tech_A,Holiday,Parking,Ground,315,15000,1,0,0.021
19,5,15:45,Engineering,Tech_B,Holiday,Parking,Ground,251,15000,1,0,0.017
19,5,15:45,MBA,MBA_1,Holiday,Parking,Ground,5,250,1,0,0.02
19,5,15:45,MBA,MBA_2,Holiday,Parking,Ground,3,250,1,0,0.012
19,5,16:00,Engineering,Tech_A,Holiday,Parking,Ground,188,15000,0,0,0.013
19,5,16:00,Engineering,Tech_B,Holiday,Parking,Ground,435,15000,0,0,0.029
19,5,16:00,MBA,MBA_1,Holiday,Parking,Ground,2,250,0,0,0.008
19,5,16:00,MBA,MBA_2,Holiday,Parking,Ground,2,250,0,0,0.008
19,5,16:15,Engineering,Tech_A,Holiday,Parking,Ground,348,15000,0,0,0.023
19,5,16:15,Engineering,Tech_B,Holiday,Parking,Ground,402,15000,0,0,0.027
19,5,16:15,MBA,MBA_1,Holiday,Parking,Ground,2,250,0,0,0.008
19,5,16:15,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,0,0.02
19,5,16:30,Engineering,Tech_A,Holiday,Parking,Ground,276,15000,0,0,0.018
19,5,16:30,Engineering,Tech_B,Holiday,Parking,Ground,261,15000,0,0,0.017
19,5,16:30,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,0,0.012
19,5,16:30,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
19,5,16:45,Engineering,Tech_A,Holiday,Parking,Ground,233,15000,0,0,0.016
19,5,16:45,Engineering,Tech_B,Holiday,Parking,Ground,384,15000,0,0,0.026
19,5,16:45,MBA,MBA_1,Holiday,Parking,Ground,7,250,0,0,0.028
19,5,16:45,MBA,MBA_2,Holiday,Parking,Ground,7,250,0,0,0.028
19,5,17:00,Engineering,Tech_A,Holiday,Parking,Ground,216,15000,0,0,0.014
19,5,17:00,Engineering,Tech_B,Holiday,Parking,Ground,252,15000,0,0,0.017
19,5,17:00,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,0,0.016
19,5,17:00,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,08:00,Engineering,Tech_A,Holiday,Parking,Ground,177,15000,0,0,0.012
20,6,08:00,Engineering,Tech_B,Holiday,Parking,Ground,394,15000,0,0,0.026
20,6,08:00,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,0,0.012
20,6,08:00,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,08:15,Engineering,Tech_A,Holiday,Parking,Ground,356,15000,0,0,0.024
20,6,08:15,Engineering,Tech_B,Holiday,Parking,Ground,330,15000,0,0,0.022
20,6,08:15,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,0,0.016
20,6,08:15,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,08:30,Engineering,Tech_A,Holiday,Parking,Ground,183,15000,0,0,0.012
20,6,08:30,Engineering,Tech_B,Holiday,Parking,Ground,166,15000,0,0,0.011
20,6,08:30,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,0,0.012
20,6,08:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,0,0.02
20,6,08:45,Engineering,Tech_A,Holiday,Parking,Ground,204,15000,0,0,0.014
20,6,08:45,Engineering,Tech_B,Holiday,Parking,Ground,189,15000,0,0,0.013
20,6,08:45,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,0,0.016
20,6,08:45,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,0,0.02
20,6,09:00,Engineering,Tech_A,Holiday,Parking,Ground,430,15000,1,0,0.029
20,6,09:00,Engineering,Tech_B,Holiday,Parking,Ground,424,15000,1,0,0.028
20,6,09:00,MBA,MBA_1,Holiday,Parking,Ground,2,250,1,0,0.008
20,6,09:00,MBA,MBA_2,Holiday,Parking,Ground,7,250,1,0,0.028
20,6,09:15,Engineering,Tech_A,Holiday,Parking,Ground,296,15000,1,0,0.02
20,6,09:15,Engineering,Tech_B,Holiday,Parking,Ground,382,15000,1,0,0.025
20,6,09:15,MBA,MBA_1,Holiday,Parking,Ground,2,250,1,0,0.008
20,6,09:15,MBA,MBA_2,Holiday,Parking,Ground,5,250,1,0,0.02
20,6,09:30,Engineering,Tech_A,Holiday,Parking,Ground,331,15000,1,0,0.022
20,6,09:30,Engineering,Tech_B,Holiday,Parking,Ground,215,15000,1,0,0.014
20,6,09:30,MBA,MBA_1,Holiday,Parking,Ground,3,250,1,0,0.012
20,6,09:30,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,09:45,Engineering,Tech_A,Holiday,Parking,Ground,374,15000,1,0,0.025
20,6,09:45,Engineering,Tech_B,Holiday,Parking,Ground,398,15000,1,0,0.027
20,6,09:45,MBA,MBA_1,Holiday,Parking,Ground,5,250,1,0,0.02
20,6,09:45,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,10:00,Engineering,Tech_A,Holiday,Parking,Ground,340,15000,1,0,0.023
20,6,10:00,Engineering,Tech_B,Holiday,Parking,Ground,194,15000,1,0,0.013
20,6,10:00,MBA,MBA_1,Holiday,Parking,Ground,5,250,1,0,0.02
20,6,10:00,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,10:15,Engineering,Tech_A,Holiday,Parking,Ground,308,15000,1,0,0.021
20,6,10:15,Engineering,Tech_B,Holiday,Parking,Ground,371,15000,1,0,0.025
20,6,10:15,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,10:15,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,10:30,Engineering,Tech_A,Holiday,Parking,Ground,387,15000,1,0,0.026
20,6,10:30,Engineering,Tech_B,Holiday,Parking,Ground,461,15000,1,0,0.031
20,6,10:30,MBA,MBA_1,Holiday,Parking,Ground,5,250,1,0,0.02
20,6,10:30,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,10:45,Engineering,Tech_A,Holiday,Parking,Ground,200,15000,1,0,0.013
20,6,10:45,Engineering,Tech_B,Holiday,Parking,Ground,351,15000,1,0,0.023
20,6,10:45,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,10:45,MBA,MBA_2,Holiday,Parking,Ground,5,250,1,0,0.02
20,6,11:00,Engineering,Tech_A,Holiday,Parking,Ground,445,15000,0,0,0.03
20,6,11:00,Engineering,Tech_B,Holiday,Parking,Ground,227,15000,0,0,0.015
20,6,11:00,MBA,MBA_1,Holiday,Parking,Ground,7,250,0,0,0.028
20,6,11:00,MBA,MBA_2,Holiday,Parking,Ground,4,250,0,0,0.016
20,6,11:15,Engineering,Tech_A,Holiday,Parking,Ground,344,15000,0,0,0.023
20,6,11:15,Engineering,Tech_B,Holiday,Parking,Ground,415,15000,0,0,0.028
20,6,11:15,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,0,0.016
20,6,11:15,MBA,MBA_2,Holiday,Parking,Ground,2,250,0,0,0.008
20,6,11:30,Engineering,Tech_A,Holiday,Parking,Ground,215,15000,0,0,0.014
20,6,11:30,Engineering,Tech_B,Holiday,Parking,Ground,341,15000,0,0,0.023
20,6,11:30,MBA,MBA_1,Holiday,Parking,Ground,2,250,0,0,0.008
20,6,11:30,MBA,MBA_2,Holiday,Parking,Ground,7,250,0,0,0.028
20,6,11:45,Engineering,Tech_A,Holiday,Parking,Ground,410,15000,0,0,0.027
20,6,11:45,Engineering,Tech_B,Holiday,Parking,Ground,467,15000,0,0,0.031
20,6,11:45,MBA,MBA_1,Holiday,Parking,Ground,7,250,0,0,0.028
20,6,11:45,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,12:00,Engineering,Tech_A,Holiday,Parking,Ground,275,15000,0,1,0.018
20,6,12:00,Engineering,Tech_B,Holiday,Parking,Ground,441,15000,0,1,0.029
20,6,12:00,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,1,0.02
20,6,12:00,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,1,0.012
20,6,12:15,Engineering,Tech_A,Holiday,Parking,Ground,407,15000,0,1,0.027
20,6,12:15,Engineering,Tech_B,Holiday,Parking,Ground,288,15000,0,1,0.019
20,6,12:15,MBA,MBA_1,Holiday,Parking,Ground,4,250,0,1,0.016
20,6,12:15,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,1,0.012
20,6,12:30,Engineering,Tech_A,Holiday,Parking,Ground,269,15000,0,1,0.018
20,6,12:30,Engineering,Tech_B,Holiday,Parking,Ground,177,15000,0,1,0.012
20,6,12:30,MBA,MBA_1,Holiday,Parking,Ground,7,250,0,1,0.028
20,6,12:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,1,0.02
20,6,12:45,Engineering,Tech_A,Holiday,Parking,Ground,367,15000,0,1,0.024
20,6,12:45,Engineering,Tech_B,Holiday,Parking,Ground,261,15000,0,1,0.017
20,6,12:45,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,1,0.012
20,6,12:45,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,1,0.02
20,6,13:00,Engineering,Tech_A,Holiday,Parking,Ground,303,15000,0,1,0.02
20,6,13:00,Engineering,Tech_B,Holiday,Parking,Ground,149,15000,0,1,0.01
20,6,13:00,MBA,MBA_1,Holiday,Parking,Ground,3,250,0,1,0.012
20,6,13:00,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,1,0.012
20,6,13:15,Engineering,Tech_A,Holiday,Parking,Ground,407,15000,0,1,0.027
20,6,13:15,Engineering,Tech_B,Holiday,Parking,Ground,402,15000,0,1,0.027
20,6,13:15,MBA,MBA_1,Holiday,Parking,Ground,7,250,0,1,0.028
20,6,13:15,MBA,MBA_2,Holiday,Parking,Ground,4,250,0,1,0.016
20,6,13:30,Engineering,Tech_A,Holiday,Parking,Ground,397,15000,0,1,0.026
20,6,13:30,Engineering,Tech_B,Holiday,Parking,Ground,307,15000,0,1,0.02
20,6,13:30,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,1,0.02
20,6,13:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,1,0.02
20,6,13:45,Engineering,Tech_A,Holiday,Parking,Ground,202,15000,0,1,0.013
20,6,13:45,Engineering,Tech_B,Holiday,Parking,Ground,202,15000,0,1,0.013
20,6,13:45,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,1,0.02
20,6,13:45,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,1,0.012
20,6,14:00,Engineering,Tech_A,Holiday,Parking,Ground,276,15000,1,0,0.018
20,6,14:00,Engineering,Tech_B,Holiday,Parking,Ground,241,15000,1,0,0.016
20,6,14:00,MBA,MBA_1,Holiday,Parking,Ground,3,250,1,0,0.012
20,6,14:00,MBA,MBA_2,Holiday,Parking,Ground,7,250,1,0,0.028
20,6,14:15,Engineering,Tech_A,Holiday,Parking,Ground,329,15000,1,0,0.022
20,6,14:15,Engineering,Tech_B,Holiday,Parking,Ground,342,15000,1,0,0.023
20,6,14:15,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,14:15,MBA,MBA_2,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,14:30,Engineering,Tech_A,Holiday,Parking,Ground,340,15000,1,0,0.023
20,6,14:30,Engineering,Tech_B,Holiday,Parking,Ground,348,15000,1,0,0.023
20,6,14:30,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,14:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,1,0,0.02
20,6,14:45,Engineering,Tech_A,Holiday,Parking,Ground,395,15000,1,0,0.026
20,6,14:45,Engineering,Tech_B,Holiday,Parking,Ground,395,15000,1,0,0.026
20,6,14:45,MBA,MBA_1,Holiday,Parking,Ground,2,250,1,0,0.008
20,6,14:45,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,15:00,Engineering,Tech_A,Holiday,Parking,Ground,289,15000,1,0,0.019
20,6,15:00,Engineering,Tech_B,Holiday,Parking,Ground,324,15000,1,0,0.022
20,6,15:00,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,15:00,MBA,MBA_2,Holiday,Parking,Ground,7,250,1,0,0.028
20,6,15:15,Engineering,Tech_A,Holiday,Parking,Ground,413,15000,1,0,0.028
20,6,15:15,Engineering,Tech_B,Holiday,Parking,Ground,203,15000,1,0,0.014
20,6,15:15,MBA,MBA_1,Holiday,Parking,Ground,3,250,1,0,0.012
20,6,15:15,MBA,MBA_2,Holiday,Parking,Ground,4,250,1,0,0.016
20,6,15:30,Engineering,Tech_A,Holiday,Parking,Ground,282,15000,1,0,0.019
20,6,15:30,Engineering,Tech_B,Holiday,Parking,Ground,253,15000,1,0,0.017
20,6,15:30,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,15:30,MBA,MBA_2,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,15:45,Engineering,Tech_A,Holiday,Parking,Ground,363,15000,1,0,0.024
20,6,15:45,Engineering,Tech_B,Holiday,Parking,Ground,233,15000,1,0,0.016
20,6,15:45,MBA,MBA_1,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,15:45,MBA,MBA_2,Holiday,Parking,Ground,6,250,1,0,0.024
20,6,16:00,Engineering,Tech_A,Holiday,Parking,Ground,343,15000,0,0,0.023
20,6,16:00,Engineering,Tech_B,Holiday,Parking,Ground,417,15000,0,0,0.028
20,6,16:00,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,0,0.02
20,6,16:00,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,16:15,Engineering,Tech_A,Holiday,Parking,Ground,152,15000,0,0,0.01
20,6,16:15,Engineering,Tech_B,Holiday,Parking,Ground,401,15000,0,0,0.027
20,6,16:15,MBA,MBA_1,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,16:15,MBA,MBA_2,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,16:30,Engineering,Tech_A,Holiday,Parking,Ground,209,15000,0,0,0.014
20,6,16:30,Engineering,Tech_B,Holiday,Parking,Ground,276,15000,0,0,0.018
20,6,16:30,MBA,MBA_1,Holiday,Parking,Ground,5,250,0,0,0.02
20,6,16:30,MBA,MBA_2,Holiday,Parking,Ground,5,250,0,0,0.02
20,6,16:45,Engineering,Tech_A,Holiday,Parking,Ground,344,15000,0,0,0.023
20,6,16:45,Engineering,Tech_B,Holiday,Parking,Ground,382,15000,0,0,0.025
20,6,16:45,MBA,MBA_1,Holiday,Parking,Ground,2,250,0,0,0.008
20,6,16:45,MBA,MBA_2,Holiday,Parking,Ground,3,250,0,0,0.012
20,6,17:00,Engineering,Tech_A,Holiday,Parking,Ground,237,15000,0,0,0.016
20,6,17:00,Engineering,Tech_B,Holiday,Parking,Ground,254,15000,0,0,0.017
20,6,17:00,MBA,MBA_1,Holiday,Parking,Ground,6,250,0,0,0.024
20,6,17:00,MBA,MBA_2,Holiday,Parking,Ground,4,250,0,0,0.016
21,0,08:00,Engineering,Tech_A,Regular_Academic,MBA_Block,Floor1,8759,15000,0,0,0.584
21,0,08:00,Engineering,Tech_B,Regular_Academic,Parking,Ground,8213,15000,0,0,0.548
21,0,08:00,MBA,MBA_1,Regular_Academic,Auditorium_Path,Ground,187,250,0,0,0.748
21,0,08:00,MBA,MBA_2,Regular_Academic,Tech_Lab,Lab1,119,250,0,0,0.476
21,0,08:15,Engineering,Tech_A,Regular_Academic,Tech_Class,Floor2,10331,15000,0,0,0.689
21,0,08:15,Engineering,Tech_B,Regular_Academic,MBA_Block,Floor1,10076,15000,0,0,0.672
21,0,08:15,MBA,MBA_1,Regular_Academic,Java_Cafeteria,Ground,182,250,0,0,0.728
21,0,08:15,MBA,MBA_2,Regular_Academic,Parking,Ground,185,250,0,0,0.74
21,0,08:30,Engineering,Tech_A,Regular_Academic,MBA_Block,Floor1,11092,15000,0,0,0.739
21,0,08:30,Engineering,Tech_B,Regular_Academic,Auditorium_Path,Ground,10497,15000,0,0,0.7
21,0,08:30,MBA,MBA_1,Regular_Academic,MBA_Block,Floor1,139,250,0,0,0.556
21,0,08:30,MBA,MBA_2,Regular_Academic,Tech_Lab,Lab1,138,250,0,0,0.552
21,0,08:45,Engineering,Tech_A,Regular_Academic,Tech_Class,Floor2,9909,15000,0,0,0.661
21,0,08:45,Engineering,Tech_B,Regular_Academic,MBA_Block,Floor2,9877,15000,0,0,0.658
21,0,08:45,MBA,MBA_1,Regular_Academic,Parking,Ground,157,250,0,0,0.628
21,0,08:45,MBA,MBA_2,Regular_Academic,Parking,Ground,131,250,0,0,0.524
21,0,09:00,Engineering,Tech_A,Academic_Peak,Tech_Class,Floor2,15283,15000,1,0,1.019
21,0,09:00,Engineering,Tech_B,Academic_Peak,Tech_Class,Floor2,10452,15000,1,0,0.697
21,0,09:00,MBA,MBA_1,Academic_Peak,MBA_Block,Floor2,244,250,1,0,0.976
21,0,09:00,MBA,MBA_2,Academic_Peak,MBA_Block,Floor2,174,250,1,0,0.696
21,0,09:15,Engineering,Tech_A,Academic_Peak,Tech_Class,Floor1,15500,15000,1,0,1.033
21,0,09:15,Engineering,Tech_B,Academic_Peak,Tech_Class,Floor1,13320,15000,1,0,0.888
21,0,09:15,MBA,MBA_1,Academic_Peak,MBA_Block,Floor2,211,250,1,0,0.844
21,0,09:15,MBA,MBA_2,Academic_Peak,MBA_Block,Floor1,246,250,1,0,0.984
21,0,09:30,Engineering,Tech_A,Academic_Peak,Tech_Class,Floor2,14577,15000,1,0,0.972
21,0,09:30,Engineering,Tech_B,Academic_Peak,Tech_Class,Floor1,11772,15000,1,0,0.785
21,0,09:30,MBA,MBA_1,Academic_Peak,MBA_Block,Floor2,221,250,1,0,0.884
21,0,09:30,MBA,MBA_2,Academic_Peak,MBA_Block,Floor1,215,250,1,0,0.86
21,0,09:45,Engineering,Tech_A,Academic_Peak,Tech_Class,Floor2,11564,15000,1,0,0.771
21,0,09:45,Engineering,Tech_B,Academic_Peak,Tech_Class,Floor3,10571,15000,1,0,0.705
21,0,09:45,MBA,MBA_1,Academic_Peak,MBA_Block,Floor1,207,250,1,0,0.828
21,0,09:45,MBA,MBA_2,Academic_Peak,MBA_Block,Floor2,233,250,1,0,0.932
21,0,10:00,Engineering,Tech_A,Academic_Peak,Tech_Class,Floor1,13299,15000,1,0,0.887
21,0,10:00,Engineering,Tech_B,Academic_Peak,Tech_Class,Floor3,13034,15000,1,0,0.869
21,0,10:00,MBA,MBA_1,Academic_Peak,MBA_Block,Floor2,217,250,1,0,0.868
21,0,10:00,MBA,MBA_2,Academic_Peak,MBA_Block,Floor1,196,250,1,0,0.784
21,0,10:15,Engineering,Tech_A,Academic_Peak,Tech_Class,Floor1,12637,15000,1,0,0.842
21,0,10:15,Engineering,Tech_B,Academic_Peak,Tech_Class,Floor3,12745,15000,1,0,0.85
21,0,10:15,MBA,MBA_1,Academic_Peak,MBA_Block,Floor2,216,250,1,0,0.864
21,0,10:15,MBA,MBA_2,Academic_Peak,MBA_Block,Floor2,201,250,1,0,0.804
