day_id,weekday,time_slot,year,batch,activity,building,floor,students_present,total_students_year,is_peak_hour,is_lunch_window,occupancy_ratio
19,5,15:30,3,2,class,B,13,2852,6000,0,0,0.475
19,5,15:30,4,1,lab,B,8,3144,7000,0,0,0.449
19,5,15:30,4,2,class,B,2,3071,7000,0,0,0.439
19,5,15:40,1,1,lab,A,9,4755,10000,0,0,0.475
19,5,15:40,1,2,class,A,7,4620,10000,0,0,0.462
19,5,15:40,2,1,lab,A,7,3660,8000,0,0,0.458
19,5,15:40,2,2,class,A,5,3768,8000,0,0,0.471
19,5,15:40,3,1,lab,B,8,2914,6000,0,0,0.486
19,5,15:40,3,2,class,B,5,2926,6000,0,0,0.488
19,5,15:40,4,1,lab,B,6,3181,7000,0,0,0.454
19,5,15:40,4,2,class,B,6,2989,7000,0,0,0.427
19,5,15:50,1,1,lab,A,5,4487,10000,0,0,0.449
19,5,15:50,1,2,class,A,8,4467,10000,0,0,0.447
19,5,15:50,2,1,lab,A,8,3582,8000,0,0,0.448
19,5,15:50,2,2,class,A,13,3719,8000,0,0,0.465
19,5,15:50,3,1,lab,B,3,2792,6000,0,0,0.465
19,5,15:50,3,2,class,B,13,2743,6000,0,0,0.457
19,5,15:50,4,1,lab,B,1,3137,7000,0,0,0.448
19,5,15:50,4,2,class,B,4,3451,7000,0,0,0.493
19,5,16:00,1,1,lab,A,15,4608,10000,0,0,0.461
19,5,16:00,1,2,class,A,12,4462,10000,0,0,0.446
19,5,16:00,2,1,lab,A,11,3461,8000,0,0,0.433
19,5,16:00,2,2,class,A,14,3970,8000,0,0,0.496
19,5,16:00,3,1,lab,B,11,2628,6000,0,0,0.438
19,5,16:00,3,2,class,B,5,2846,6000,0,0,0.474
19,5,16:00,4,1,lab,B,15,3224,7000,0,0,0.461
19,5,16:00,4,2,class,B,2,3062,7000,0,0,0.437
19,5,16:10,1,1,lab,A,3,4848,10000,0,0,0.485
19,5,16:10,1,2,class,A,9,4273,10000,0,0,0.427
19,5,16:10,2,1,lab,A,13,3402,8000,0,0,0.425
19,5,16:10,2,2,class,A,12,3462,8000,0,0,0.433
19,5,16:10,3,1,lab,B,3,2550,6000,0,0,0.425
19,5,16:10,3,2,class,B,2,2782,6000,0,0,0.464
19,5,16:10,4,1,lab,B,5,3011,7000,0,0,0.43
19,5,16:10,4,2,class,B,11,2996,7000,0,0,0.428
19,5,16:20,1,1,lab,A,6,4936,10000,0,0,0.494
19,5,16:20,1,2,class,A,7,4815,10000,0,0,0.481
19,5,16:20,2,1,lab,A,3,3690,8000,0,0,0.461
19,5,16:20,2,2,class,A,8,3508,8000,0,0,0.439
19,5,16:20,3,1,lab,B,10,2961,6000,0,0,0.493
19,5,16:20,3,2,class,B,15,2847,6000,0,0,0.474
19,5,16:20,4,1,lab,B,13,3490,7000,0,0,0.499
19,5,16:20,4,2,class,B,8,3224,7000,0,0,0.461
19,5,16:30,1,1,lab,A,12,4832,10000,0,0,0.483
19,5,16:30,1,2,class,A,8,4574,10000,0,0,0.457
19,5,16:30,2,1,lab,A,8,3531,8000,0,0,0.441
19,5,16:30,2,2,class,A,9,3903,8000,0,0,0.488
19,5,16:30,3,1,lab,B,1,2967,6000,0,0,0.494
19,5,16:30,3,2,class,B,6,2747,6000,0,0,0.458
19,5,16:30,4,1,lab,B,13,3321,7000,0,0,0.474
19,5,16:30,4,2,class,B,15,3213,7000,0,0,0.459
19,5,16:40,1,1,lab,A,5,4408,10000,0,0,0.441
19,5,16:40,1,2,class,A,15,4680,10000,0,0,0.468
19,5,16:40,2,1,lab,A,1,3687,8000,0,0,0.461
19,5,16:40,2,2,class,A,11,3730,8000,0,0,0.466
19,5,16:40,3,1,lab,B,12,2903,6000,0,0,0.484
19,5,16:40,3,2,class,B,2,2648,6000,0,0,0.441
19,5,16:40,4,1,lab,B,10,3380,7000,0,0,0.483
19,5,16:40,4,2,class,B,7,3376,7000,0,0,0.482
19,5,16:50,1,1,lab,A,2,4906,10000,0,0,0.491
19,5,16:50,1,2,class,A,2,4535,10000,0,0,0.454
19,5,16:50,2,1,lab,A,13,3913,8000,0,0,0.489
19,5,16:50,2,2,class,A,9,3566,8000,0,0,0.446
19,5,16:50,3,1,lab,B,9,2744,6000,0,0,0.457
19,5,16:50,3,2,class,B,14,2796,6000,0,0,0.466
19,5,16:50,4,1,lab,B,1,3062,7000,0,0,0.437
19,5,16:50,4,2,class,B,1,3400,7000,0,0,0.486
19,5,17:00,1,1,lab,A,9,4971,10000,0,0,0.497
19,5,17:00,1,2,class,A,6,4889,10000,0,0,0.489
19,5,17:00,2,1,lab,A,13,3726,8000,0,0,0.466
19,5,17:00,2,2,class,A,6,3558,8000,0,0,0.445
19,5,17:00,3,1,lab,B,12,2604,6000,0,0,0.434
19,5,17:00,3,2,class,B,1,2887,6000,0,0,0.481
19,5,17:00,4,1,lab,B,8,3037,7000,0,0,0.434
19,5,17:00,4,2,class,B,8,3002,7000,0,0,0.429
20,6,08:00,1,1,class,A,6,4717,10000,0,0,0.472
20,6,08:00,1,2,lab,A,14,4389,10000,0,0,0.439
20,6,08:00,2,1,class,A,6,3648,8000,0,0,0.456
20,6,08:00,2,2,lab,A,4,3691,8000,0,0,0.461
20,6,08:00,3,1,class,B,12,2615,6000,0,0,0.436
20,6,08:00,3,2,lab,B,11,2988,6000,0,0,0.498
20,6,08:00,4,1,class,B,2,3089,7000,0,0,0.441
20,6,08:00,4,2,lab,B,4,3144,7000,0,0,0.449
20,6,08:10,1,1,class,A,10,4251,10000,0,0,0.425
20,6,08:10,1,2,lab,A,15,4784,10000,0,0,0.478
20,6,08:10,2,1,class,A,2,3917,8000,0,0,0.49
20,6,08:10,2,2,lab,A,8,3588,8000,0,0,0.449
20,6,08:10,3,1,class,B,5,2955,6000,0,0,0.492
20,6,08:10,3,2,lab,B,5,2861,6000,0,0,0.477
20,6,08:10,4,1,class,B,10,3375,7000,0,0,0.482
20,6,08:10,4,2,lab,B,6,3485,7000,0,0,0.498
20,6,08:20,1,1,class,A,7,4589,10000,0,0,0.459
20,6,08:20,1,2,lab,A,7,4555,10000,0,0,0.456
20,6,08:20,2,1,class,A,13,3930,8000,0,0,0.491
20,6,08:20,2,2,lab,A,9,3760,8000,0,0,0.47
20,6,08:20,3,1,class,B,11,2759,6000,0,0,0.46
20,6,08:20,3,2,lab,B,1,2779,6000,0,0,0.463
20,6,08:20,4,1,class,B,3,3371,7000,0,0,0.482
20,6,08:20,4,2,lab,B,12,3340,7000,0,0,0.477
20,6,08:30,1,1,class,A,15,4799,10000,0,0,0.48
20,6,08:30,1,2,lab,A,9,4739,10000,0,0,0.474
20,6,08:30,2,1,class,A,5,3881,8000,0,0,0.485
20,6,08:30,2,2,lab,A,9,3745,8000,0,0,0.468
20,6,08:30,3,1,class,B,9,2870,6000,0,0,0.478
20,6,08:30,3,2,lab,B,6,2946,6000,0,0,0.491
20,6,08:30,4,1,class,B,7,3170,7000,0,0,0.453
20,6,08:30,4,2,lab,B,14,2987,7000,0,0,0.427
20,6,08:40,1,1,class,A,3,4391,10000,0,0,0.439
20,6,08:40,1,2,lab,A,5,4330,10000,0,0,0.433
20,6,08:40,2,1,class,A,3,3507,8000,0,0,0.438
20,6,08:40,2,2,lab,A,13,3928,8000,0,0,0.491
20,6,08:40,3,1,class,B,15,2850,6000,0,0,0.475
20,6,08:40,3,2,lab,B,8,2617,6000,0,0,0.436
20,6,08:40,4,1,class,B,12,3240,7000,0,0,0.463
20,6,08:40,4,2,lab,B,15,3291,7000,0,0,0.47
20,6,08:50,1,1,class,A,11,4642,10000,0,0,0.464
20,6,08:50,1,2,lab,A,2,4676,10000,0,0,0.468
20,6,08:50,2,1,class,A,1,3663,8000,0,0,0.458
20,6,08:50,2,2,lab,A,13,3658,8000,0,0,0.457
20,6,08:50,3,1,class,B,11,2622,6000,0,0,0.437
20,6,08:50,3,2,lab,B,7,2680,6000,0,0,0.447
20,6,08:50,4,1,class,B,15,3329,7000,0,0,0.476
20,6,08:50,4,2,lab,B,8,3452,7000,0,0,0.493
20,6,09:00,1,1,class,A,15,4463,10000,0,0,0.446
20,6,09:00,1,2,lab,A,5,4379,10000,0,0,0.438
20,6,09:00,2,1,class,A,7,3484,8000,0,0,0.435
20,6,09:00,2,2,lab,A,4,3509,8000,0,0,0.439
20,6,09:00,3,1,class,B,10,2607,6000,0,0,0.434
20,6,09:00,3,2,lab,B,9,2671,6000,0,0,0.445
20,6,09:00,4,1,class,B,12,3420,7000,0,0,0.489
20,6,09:00,4,2,lab,B,14,3102,7000,0,0,0.443
20,6,09:10,1,1,class,A,1,4285,10000,0,0,0.428
20,6,09:10,1,2,lab,A,7,4598,10000,0,0,0.46
20,6,09:10,2,1,class,A,13,3956,8000,0,0,0.494
20,6,09:10,2,2,lab,A,11,3918,8000,0,0,0.49
20,6,09:10,3,1,class,B,6,2690,6000,0,0,0.448
20,6,09:10,3,2,lab,B,5,2628,6000,0,0,0.438
20,6,09:10,4,1,class,B,6,3476,7000,0,0,0.497
20,6,09:10,4,2,lab,B,13,3118,7000,0,0,0.445
20,6,09:20,1,1,class,A,2,4428,10000,0,0,0.443
20,6,09:20,1,2,lab,A,12,4909,10000,0,0,0.491
20,6,09:20,2,1,class,A,8,3807,8000,0,0,0.476
20,6,09:20,2,2,lab,A,2,3525,8000,0,0,0.441
20,6,09:20,3,1,class,B,13,2973,6000,0,0,0.495
20,6,09:20,3,2,lab,B,8,2831,6000,0,0,0.472
20,6,09:20,4,1,class,B,10,2983,7000,0,0,0.426
20,6,09:20,4,2,lab,B,4,3386,7000,0,0,0.484
20,6,09:30,1,1,class,A,3,4967,10000,0,0,0.497
20,6,09:30,1,2,lab,A,12,4370,10000,0,0,0.437
20,6,09:30,2,1,class,A,2,3836,8000,0,0,0.479
20,6,09:30,2,2,lab,A,12,3705,8000,0,0,0.463
20,6,09:30,3,1,class,B,10,2992,6000,0,0,0.499
20,6,09:30,3,2,lab,B,9,2737,6000,0,0,0.456
20,6,09:30,4,1,class,B,1,3482,7000,0,0,0.497
20,6,09:30,4,2,lab,B,4,3072,7000,0,0,0.439
20,6,09:40,1,1,class,A,14,4680,10000,0,0,0.468
20,6,09:40,1,2,lab,A,9,4644,10000,0,0,0.464
20,6,09:40,2,1,class,A,10,3612,8000,0,0,0.452
20,6,09:40,2,2,lab,A,5,3402,8000,0,0,0.425
20,6,09:40,3,1,class,B,14,2576,6000,0,0,0.429
20,6,09:40,3,2,lab,B,1,2680,6000,0,0,0.447
20,6,09:40,4,1,class,B,12,3107,7000,0,0,0.444
20,6,09:40,4,2,lab,B,4,3157,7000,0,0,0.451
20,6,09:50,1,1,class,A,15,4597,10000,0,0,0.46
20,6,09:50,1,2,lab,A,10,4274,10000,0,0,0.427
20,6,09:50,2,1,class,A,8,3802,8000,0,0,0.475
20,6,09:50,2,2,lab,A,5,3735,8000,0,0,0.467
20,6,09:50,3,1,class,B,3,2822,6000,0,0,0.47
20,6,09:50,3,2,lab,B,9,2626,6000,0,0,0.438
20,6,09:50,4,1,class,B,3,3410,7000,0,0,0.487
20,6,09:50,4,2,lab,B,6,3323,7000,0,0,0.475
20,6,10:00,1,1,class,A,3,4416,10000,1,0,0.442
20,6,10:00,1,2,lab,A,6,4409,10000,1,0,0.441
20,6,10:00,2,1,class,A,9,3443,8000,1,0,0.43
20,6,10:00,2,2,lab,A,10,3706,8000,1,0,0.463
20,6,10:00,3,1,class,B,9,2552,6000,1,0,0.425
20,6,10:00,3,2,lab,B,5,2655,6000,1,0,0.443
20,6,10:00,4,1,class,B,15,3341,7000,1,0,0.477
20,6,10:00,4,2,lab,B,11,3009,7000,1,0,0.43
20,6,10:10,1,1,class,A,1,4801,10000,1,0,0.48
20,6,10:10,1,2,lab,A,6,4347,10000,1,0,0.435
20,6,10:10,2,1,class,A,12,3811,8000,1,0,0.476
20,6,10:10,2,2,lab,A,12,3810,8000,1,0,0.476
20,6,10:10,3,1,class,B,15,2652,6000,1,0,0.442
20,6,10:10,3,2,lab,B,2,2642,6000,1,0,0.44
20,6,10:10,4,1,class,B,7,3304,7000,1,0,0.472
20,6,10:10,4,2,lab,B,10,3463,7000,1,0,0.495
20,6,10:20,1,1,class,A,11,4354,10000,1,0,0.435
20,6,10:20,1,2,lab,A,6,4931,10000,1,0,0.493
20,6,10:20,2,1,class,A,14,3568,8000,1,0,0.446
20,6,10:20,2,2,lab,A,15,3911,8000,1,0,0.489
20,6,10:20,3,1,class,B,9,2977,6000,1,0,0.496
20,6,10:20,3,2,lab,B,8,2886,6000,1,0,0.481
20,6,10:20,4,1,class,B,5,3186,7000,1,0,0.455
20,6,10:20,4,2,lab,B,12,3422,7000,1,0,0.489
20,6,10:30,1,1,class,A,13,4896,10000,1,0,0.49
20,6,10:30,1,2,lab,A,12,4451,10000,1,0,0.445
20,6,10:30,2,1,class,A,10,3814,8000,1,0,0.477
20,6,10:30,2,2,lab,A,9,3648,8000,1,0,0.456
20,6,10:30,3,1,class,B,2,2903,6000,1,0,0.484
20,6,10:30,3,2,lab,B,10,2919,6000,1,0,0.486
20,6,10:30,4,1,class,B,9,3064,7000,1,0,0.438
20,6,10:30,4,2,lab,B,9,3087,7000,1,0,0.441
20,6,10:40,1,1,class,A,2,4391,10000,1,0,0.439
20,6,10:40,1,2,lab,A,5,4685,10000,1,0,0.469
20,6,10:40,2,1,class,A,11,3520,8000,1,0,0.44
20,6,10:40,2,2,lab,A,13,3602,8000,1,0,0.45
20,6,10:40,3,1,class,B,3,2701,6000,1,0,0.45
20,6,10:40,3,2,lab,B,8,2901,6000,1,0,0.483
20,6,10:40,4,1,class,B,8,3051,7000,1,0,0.436
20,6,10:40,4,2,lab,B,11,3369,7000,1,0,0.481
20,6,10:50,1,1,class,A,9,4322,10000,1,0,0.432
20,6,10:50,1,2,lab,A,15,4836,10000,1,0,0.484
20,6,10:50,2,1,class,A,11,3832,8000,1,0,0.479
20,6,10:50,2,2,lab,A,4,3729,8000,1,0,0.466
20,6,10:50,3,1,class,B,5,2689,6000,1,0,0.448
20,6,10:50,3,2,lab,B,6,2864,6000,1,0,0.477
20,6,10:50,4,1,class,B,13,3184,7000,1,0,0.455
20,6,10:50,4,2,lab,B,14,3009,7000,1,0,0.43
20,6,11:00,1,1,class,A,12,4774,10000,1,0,0.477
20,6,11:00,1,2,lab,A,3,4498,10000,1,0,0.45
20,6,11:00,2,1,class,A,5,3748,8000,1,0,0.469
20,6,11:00,2,2,lab,A,3,3455,8000,1,0,0.432
20,6,11:00,3,1,class,B,13,2882,6000,1,0,0.48
20,6,11:00,3,2,lab,B,4,2558,6000,1,0,0.426
20,6,11:00,4,1,class,B,2,3347,7000,1,0,0.478
20,6,11:00,4,2,lab,B,2,3274,7000,1,0,0.468
20,6,11:10,1,1,class,A,3,4424,10000,1,0,0.442
20,6,11:10,1,2,class,A,5,4637,10000,1,0,0.464
20,6,11:10,2,1,class,A,12,3897,8000,1,0,0.487
20,6,11:10,2,2,class,A,15,3578,8000,1,0,0.447
20,6,11:10,3,1,class,B,2,2949,6000,1,0,0.491
20,6,11:10,3,2,class,B,7,2791,6000,1,0,0.465
20,6,11:10,4,1,class,B,12,3146,7000,1,0,0.449
20,6,11:10,4,2,class,B,1,3098,7000,1,0,0.443
20,6,11:20,1,1,class,A,2,4991,10000,1,0,0.499
20,6,11:20,1,2,class,A,12,4734,10000,1,0,0.473
20,6,11:20,2,1,class,A,1,3897,8000,1,0,0.487
20,6,11:20,2,2,class,A,3,3477,8000,1,0,0.435
20,6,11:20,3,1,class,B,8,2843,6000,1,0,0.474
20,6,11:20,3,2,class,B,8,2723,6000,1,0,0.454
20,6,11:20,4,1,class,B,14,3116,7000,1,0,0.445
20,6,11:20,4,2,class,B,7,3359,7000,1,0,0.48
20,6,11:30,1,1,class,A,6,4756,10000,1,0,0.476
20,6,11:30,1,2,class,A,7,4411,10000,1,0,0.441
20,6,11:30,2,1,class,A,9,3939,8000,1,0,0.492
20,6,11:30,2,2,class,A,9,3635,8000,1,0,0.454
20,6,11:30,3,1,class,B,2,2725,6000,1,0,0.454
20,6,11:30,3,2,class,B,12,2819,6000,1,0,0.47
20,6,11:30,4,1,class,B,4,3412,7000,1,0,0.487
20,6,11:30,4,2,class,B,15,3383,7000,1,0,0.483
20,6,11:40,1,1,class,A,6,4946,10000,1,0,0.495
20,6,11:40,1,2,class,A,7,4898,10000,1,0,0.49
20,6,11:40,2,1,class,A,7,3754,8000,1,0,0.469
20,6,11:40,2,2,class,A,13,3683,8000,1,0,0.46
20,6,11:40,3,1,class,B,15,2745,6000,1,0,0.458
20,6,11:40,3,2,class,B,10,2912,6000,1,0,0.485
20,6,11:40,4,1,class,B,9,2992,7000,1,0,0.427
20,6,11:40,4,2,class,B,14,3412,7000,1,0,0.487
20,6,11:50,1,1,class,A,4,4806,10000,1,0,0.481
20,6,11:50,1,2,class,A,15,4917,10000,1,0,0.492
20,6,11:50,2,1,class,A,14,3531,8000,1,0,0.441
20,6,11:50,2,2,class,A,7,3887,8000,1,0,0.486
20,6,11:50,3,1,class,B,10,2901,6000,1,0,0.483
20,6,11:50,3,2,class,B,6,2652,6000,1,0,0.442
20,6,11:50,4,1,class,B,14,3462,7000,1,0,0.495
20,6,11:50,4,2,class,B,7,3124,7000,1,0,0.446
20,6,12:00,1,1,class,A,15,4291,10000,1,0,0.429
20,6,12:00,1,2,class,A,5,4617,10000,1,0,0.462
20,6,12:00,2,1,class,A,9,3936,8000,1,0,0.492
20,6,12:00,2,2,class,A,2,3502,8000,1,0,0.438
20,6,12:00,3,1,class,B,11,2573,6000,1,0,0.429
20,6,12:00,3,2,class,B,13,2903,6000,1,0,0.484
20,6,12:00,4,1,class,B,2,3271,7000,1,0,0.467
20,6,12:00,4,2,class,B,1,3085,7000,1,0,0.441
20,6,12:10,1,1,class,A,4,4427,10000,1,0,0.443
20,6,12:10,1,2,class,A,8,4850,10000,1,0,0.485
20,6,12:10,2,1,class,A,11,3633,8000,1,0,0.454
20,6,12:10,2,2,class,A,7,3850,8000,1,0,0.481
20,6,12:10,3,1,class,B,15,2673,6000,1,0,0.446
20,6,12:10,3,2,class,B,14,2990,6000,1,0,0.498
20,6,12:10,4,1,class,B,3,2993,7000,1,0,0.428
20,6,12:10,4,2,class,B,11,3213,7000,1,0,0.459
20,6,12:20,1,1,class,A,13,4747,10000,1,1,0.475
20,6,12:20,1,2,class,A,4,4377,10000,1,1,0.438
20,6,12:20,2,1,class,A,2,3612,8000,1,1,0.452
20,6,12:20,2,2,class,A,13,3773,8000,1,1,0.472
20,6,12:20,3,1,class,B,2,2880,6000,1,1,0.48
20,6,12:20,3,2,class,B,13,2554,6000,1,1,0.426
20,6,12:20,4,1,class,B,8,3005,7000,1,1,0.429
20,6,12:20,4,2,class,B,1,3322,7000,1,1,0.475
20,6,12:30,1,1,class,A,5,4277,10000,1,1,0.428
20,6,12:30,1,2,class,A,3,4339,10000,1,1,0.434
20,6,12:30,2,1,class,A,6,3751,8000,1,1,0.469
20,6,12:30,2,2,class,A,4,3739,8000,1,1,0.467
20,6,12:30,3,1,class,B,9,2723,6000,1,1,0.454
20,6,12:30,3,2,class,B,4,2642,6000,1,1,0.44
20,6,12:30,4,1,class,B,13,3274,7000,1,1,0.468
20,6,12:30,4,2,class,B,3,3221,7000,1,1,0.46
20,6,12:40,1,1,class,A,2,4278,10000,1,1,0.428
20,6,12:40,1,2,class,A,3,4585,10000,1,1,0.459
20,6,12:40,2,1,class,A,8,3951,8000,1,1,0.494
20,6,12:40,2,2,class,A,5,3766,8000,1,1,0.471
20,6,12:40,3,1,class,B,13,2568,6000,1,1,0.428
20,6,12:40,3,2,class,B,12,2987,6000,1,1,0.498
20,6,12:40,4,1,class,B,12,3246,7000,1,1,0.464
20,6,12:40,4,2,class,B,6,3493,7000,1,1,0.499
20,6,12:50,1,1,class,A,2,4723,10000,1,1,0.472
20,6,12:50,1,2,class,A,6,4673,10000,1,1,0.467
20,6,12:50,2,1,class,A,7,3873,8000,1,1,0.484
20,6,12:50,2,2,class,A,1,3490,8000,1,1,0.436
20,6,12:50,3,1,class,B,8,2756,6000,1,1,0.459
20,6,12:50,3,2,class,B,9,2751,6000,1,1,0.459
20,6,12:50,4,1,class,B,12,3009,7000,1,1,0.43
20,6,12:50,4,2,class,B,14,3384,7000,1,1,0.483
20,6,13:00,1,1,class,A,11,4499,10000,1,1,0.45
20,6,13:00,1,2,class,A,1,4938,10000,1,1,0.494
20,6,13:00,2,1,class,A,5,3522,8000,1,1,0.44
20,6,13:00,2,2,class,A,1,3569,8000,1,1,0.446
20,6,13:00,3,1,class,B,3,2888,6000,1,1,0.481
20,6,13:00,3,2,class,B,10,2894,6000,1,1,0.482
20,6,13:00,4,1,class,B,14,3245,7000,1,1,0.464
20,6,13:00,4,2,class,B,11,3414,7000,1,1,0.488
20,6,13:10,1,1,class,A,1,4855,10000,1,1,0.485
20,6,13:10,1,2,class,A,14,4333,10000,1,1,0.433
20,6,13:10,2,1,class,A,7,3817,8000,1,1,0.477
20,6,13:10,2,2,class,A,3,3461,8000,1,1,0.433
20,6,13:10,3,1,class,B,14,2748,6000,1,1,0.458
20,6,13:10,3,2,class,B,5,2561,6000,1,1,0.427
20,6,13:10,4,1,class,B,15,3232,7000,1,1,0.462
20,6,13:10,4,2,class,B,5,3144,7000,1,1,0.449
20,6,13:20,1,1,class,A,12,4284,10000,1,1,0.428
20,6,13:20,1,2,class,A,4,4781,10000,1,1,0.478
20,6,13:20,2,1,class,A,1,3665,8000,1,1,0.458
20,6,13:20,2,2,class,A,10,3685,8000,1,1,0.461
20,6,13:20,3,1,class,B,5,2575,6000,1,1,0.429
20,6,13:20,3,2,class,B,6,2711,6000,1,1,0.452
20,6,13:20,4,1,class,B,10,3294,7000,1,1,0.471
20,6,13:20,4,2,class,B,12,3229,7000,1,1,0.461
20,6,13:30,1,1,lab,A,1,4819,10000,1,1,0.482
20,6,13:30,1,2,class,A,15,4736,10000,1,1,0.474
20,6,13:30,2,1,lab,A,8,3411,8000,1,1,0.426
20,6,13:30,2,2,class,A,6,3824,8000,1,1,0.478
20,6,13:30,3,1,lab,B,14,2859,6000,1,1,0.476
20,6,13:30,3,2,class,B,3,2789,6000,1,1,0.465
20,6,13:30,4,1,lab,B,1,3328,7000,1,1,0.475
20,6,13:30,4,2,class,B,4,3071,7000,1,1,0.439
20,6,13:40,1,1,lab,A,4,4769,10000,1,1,0.477
20,6,13:40,1,2,class,A,14,4759,10000,1,1,0.476
20,6,13:40,2,1,lab,A,9,3601,8000,1,1,0.45
20,6,13:40,2,2,class,A,4,3908,8000,1,1,0.488
20,6,13:40,3,1,lab,B,5,2633,6000,1,1,0.439
20,6,13:40,3,2,class,B,1,2878,6000,1,1,0.48
20,6,13:40,4,1,lab,B,4,3435,7000,1,1,0.491
20,6,13:40,4,2,class,B,3,3105,7000,1,1,0.444
20,6,13:50,1,1,lab,A,2,4979,10000,1,1,0.498
20,6,13:50,1,2,class,A,11,4766,10000,1,1,0.477
20,6,13:50,2,1,lab,A,7,3693,8000,1,1,0.462
20,6,13:50,2,2,class,A,1,3692,8000,1,1,0.462
20,6,13:50,3,1,lab,B,3,2752,6000,1,1,0.459
20,6,13:50,3,2,class,B,13,2565,6000,1,1,0.427
20,6,13:50,4,1,lab,B,5,2981,7000,1,1,0.426
20,6,13:50,4,2,class,B,15,3011,7000,1,1,0.43
20,6,14:00,1,1,lab,A,7,4843,10000,1,1,0.484
20,6,14:00,1,2,class,A,5,4333,10000,1,1,0.433
20,6,14:00,2,1,lab,A,8,3679,8000,1,1,0.46
20,6,14:00,2,2,class,A,14,3615,8000,1,1,0.452
20,6,14:00,3,1,lab,B,3,2706,6000,1,1,0.451
20,6,14:00,3,2,class,B,7,2764,6000,1,1,0.461
20,6,14:00,4,1,lab,B,8,3455,7000,1,1,0.494
20,6,14:00,4,2,class,B,3,3068,7000,1,1,0.438
20,6,14:10,1,1,lab,A,15,4375,10000,1,0,0.438
20,6,14:10,1,2,class,A,15,4632,10000,1,0,0.463
20,6,14:10,2,1,lab,A,13,3955,8000,1,0,0.494
20,6,14:10,2,2,class,A,15,3527,8000,1,0,0.441
20,6,14:10,3,1,lab,B,2,2647,6000,1,0,0.441
20,6,14:10,3,2,class,B,7,2596,6000,1,0,0.433
20,6,14:10,4,1,lab,B,4,3422,7000,1,0,0.489
20,6,14:10,4,2,class,B,8,3347,7000,1,0,0.478
20,6,14:20,1,1,lab,A,2,4956,10000,1,0,0.496
20,6,14:20,1,2,class,A,10,4778,10000,1,0,0.478
20,6,14:20,2,1,lab,A,8,3658,8000,1,0,0.457
20,6,14:20,2,2,class,A,9,3603,8000,1,0,0.45
20,6,14:20,3,1,lab,B,1,2698,6000,1,0,0.45
20,6,14:20,3,2,class,B,11,2755,6000,1,0,0.459
20,6,14:20,4,1,lab,B,6,3026,7000,1,0,0.432
20,6,14:20,4,2,class,B,10,3277,7000,1,0,0.468
20,6,14:30,1,1,lab,A,3,4999,10000,1,0,0.5
20,6,14:30,1,2,class,A,10,4952,10000,1,0,0.495
20,6,14:30,2,1,lab,A,6,3875,8000,1,0,0.484
20,6,14:30,2,2,class,A,4,3861,8000,1,0,0.483
20,6,14:30,3,1,lab,B,4,2733,6000,1,0,0.456
20,6,14:30,3,2,class,B,6,2557,6000,1,0,0.426
20,6,14:30,4,1,lab,B,3,3289,7000,1,0,0.47
20,6,14:30,4,2,class,B,14,3173,7000,1,0,0.453
20,6,14:40,1,1,lab,A,7,4393,10000,1,0,0.439
20,6,14:40,1,2,class,A,6,4818,10000,1,0,0.482
20,6,14:40,2,1,lab,A,10,3628,8000,1,0,0.454
20,6,14:40,2,2,class,A,5,3952,8000,1,0,0.494
20,6,14:40,3,1,lab,B,14,2551,6000,1,0,0.425
20,6,14:40,3,2,class,B,10,2778,6000,1,0,0.463
20,6,14:40,4,1,lab,B,2,3269,7000,1,0,0.467
20,6,14:40,4,2,class,B,6,3403,7000,1,0,0.486
20,6,14:50,1,1,lab,A,13,4786,10000,1,0,0.479
20,6,14:50,1,2,class,A,13,4296,10000,1,0,0.43
20,6,14:50,2,1,lab,A,2,3490,8000,1,0,0.436
20,6,14:50,2,2,class,A,11,3580,8000,1,0,0.448
20,6,14:50,3,1,lab,B,6,2656,6000,1,0,0.443
20,6,14:50,3,2,class,B,10,2940,6000,1,0,0.49
20,6,14:50,4,1,lab,B,3,3184,7000,1,0,0.455
20,6,14:50,4,2,class,B,3,3370,7000,1,0,0.481
20,6,15:00,1,1,lab,A,1,4324,10000,0,0,0.432
20,6,15:00,1,2,class,A,11,4847,10000,0,0,0.485
20,6,15:00,2,1,lab,A,6,3728,8000,0,0,0.466
20,6,15:00,2,2,class,A,7,3671,8000,0,0,0.459
20,6,15:00,3,1,lab,B,14,2578,6000,0,0,0.43
20,6,15:00,3,2,class,B,8,2745,6000,0,0,0.458
20,6,15:00,4,1,lab,B,10,3009,7000,0,0,0.43
20,6,15:00,4,2,class,B,5,3194,7000,0,0,0.456
20,6,15:10,1,1,lab,A,7,4732,10000,0,0,0.473
20,6,15:10,1,2,class,A,5,4395,10000,0,0,0.44
20,6,15:10,2,1,lab,A,15,3701,8000,0,0,0.463
20,6,15:10,2,2,class,A,6,3676,8000,0,0,0.46
20,6,15:10,3,1,lab,B,1,2723,6000,0,0,0.454
20,6,15:10,3,2,class,B,9,2791,6000,0,0,0.465
20,6,15:10,4,1,lab,B,5,3156,7000,0,0,0.451
20,6,15:10,4,2,class,B,11,3158,7000,0,0,0.451
20,6,15:20,1,1,lab,A,14,4876,10000,0,0,0.488
20,6,15:20,1,2,class,A,10,4695,10000,0,0,0.469
20,6,15:20,2,1,lab,A,11,3780,8000,0,0,0.472
