timestamp,zone_id,hour_of_day,day_of_week,event_flag,weather_flag,density
2026-01-28 02:00:00,Library,2,2,0,1,13
2026-01-28 02:00:00,Gate3,2,2,0,1,14
2026-01-28 02:00:00,Cafeteria,2,2,0,1,12
2026-01-28 02:00:00,HostelArea,2,2,0,1,15
2026-01-28 02:00:00,MainBlock,2,2,0,1,12
2026-01-28 03:00:00,Library,3,2,0,1,17
2026-01-28 03:00:00,Gate3,3,2,0,1,12
2026-01-28 03:00:00,Cafeteria,3,2,0,1,14
2026-01-28 03:00:00,HostelArea,3,2,0,1,14
2026-01-28 03:00:00,MainBlock,3,2,0,1,18
2026-01-28 04:00:00,Library,4,2,0,1,13
2026-01-28 04:00:00,Gate3,4,2,0,1,16
2026-01-28 04:00:00,Cafeteria,4,2,0,1,12
2026-01-28 04:00:00,HostelArea,4,2,0,1,8
2026-01-28 04:00:00,MainBlock,4,2,0,1,8
2026-01-28 05:00:00,Library,5,2,0,1,13
2026-01-28 05:00:00,Gate3,5,2,0,1,14
2026-01-28 05:00:00,Cafeteria,5,2,0,1,19
2026-01-28 05:00:00,HostelArea,5,2,0,1,14
2026-01-28 05:00:00,MainBlock,5,2,0,1,13
2026-01-28 06:00:00,Library,6,2,0,1,17
2026-01-28 06:00:00,Gate3,6,2,0,1,11
2026-01-28 06:00:00,Cafeteria,6,2,0,1,11
2026-01-28 06:00:00,HostelArea,6,2,0,1,8
2026-01-28 06:00:00,MainBlock,6,2,0,1,13
2026-01-28 07:00:00,Library,7,2,0,1,20
2026-01-28 07:00:00,Gate3,7,2,0,1,15
2026-01-28 07:00:00,Cafeteria,7,2,0,1,10
2026-01-28 07:00:00,HostelArea,7,2,0,1,16
2026-01-28 07:00:00,MainBlock,7,2,0,1,12
2026-01-28 08:00:00,Library,8,2,0,1,40
2026-01-28 08:00:00,Gate3,8,2,0,1,39
2026-01-28 08:00:00,Cafeteria,8,2,0,1,55
2026-01-28 08:00:00,HostelArea,8,2,0,1,38
2026-01-28 08:00:00,MainBlock,8,2,0,1,43
2026-01-28 09:00:00,Library,9,2,0,1,32
2026-01-28 09:00:00,Gate3,9,2,0,1,88
2026-01-28 09:00:00,Cafeteria,9,2,0,1,52
2026-01-28 09:00:00,HostelArea,9,2,0,1,45
2026-01-28 09:00:00,MainBlock,9,2,0,1,39
2026-01-28 10:00:00,Library,10,2,0,1,37
2026-01-28 10:00:00,Gate3,10,2,0,1,39
2026-01-28 10:00:00,Cafeteria,10,2,0,1,37
2026-01-28 10:00:00,HostelArea,10,2,0,1,38
2026-01-28 10:00:00,MainBlock,10,2,0,1,37
2026-01-28 11:00:00,Library,11,2,0,1,34
2026-01-28 11:00:00,Gate3,11,2,0,1,35
2026-01-28 11:00:00,Cafeteria,11,2,0,1,43
2026-01-28 11:00:00,HostelArea,11,2,0,1,47
2026-01-28 11:00:00,MainBlock,11,2,0,1,40
2026-01-28 12:00:00,Library,12,2,0,1,92
2026-01-28 12:00:00,Gate3,12,2,0,1,66
2026-01-28 12:00:00,Cafeteria,12,2,0,1,60
2026-01-28 12:00:00,HostelArea,12,2,0,1,51
2026-01-28 12:00:00,MainBlock,12,2,0,1,93
2026-01-28 13:00:00,Library,13,2,0,1,79
2026-01-28 13:00:00,Gate3,13,2,0,1,70
2026-01-28 13:00:00,Cafeteria,13,2,0,1,61
2026-01-28 13:00:00,HostelArea,13,2,0,1,58
2026-01-28 13:00:00,MainBlock,13,2,0,1,61
2026-01-28 14:00:00,Library,14,2,0,1,80
2026-01-28 14:00:00,Gate3,14,2,0,1,76
2026-01-28 14:00:00,Cafeteria,14,2,0,1,39
2026-01-28 14:00:00,HostelArea,14,2,0,1,83
2026-01-28 14:00:00,MainBlock,14,2,0,1,59
2026-01-28 15:00:00,Library,15,2,0,1,35
2026-01-28 15:00:00,Gate3,15,2,0,1,45
2026-01-28 15:00:00,Cafeteria,15,2,0,1,41
2026-01-28 15:00:00,HostelArea,15,2,0,1,44
2026-01-28 15:00:00,MainBlock,15,2,0,1,32
2026-01-28 16:00:00,Library,16,2,0,1,42
2026-01-28 16:00:00,Gate3,16,2,0,1,46
2026-01-28 16:00:00,Cafeteria,16,2,0,1,42
2026-01-28 16:00:00,HostelArea,16,2,0,1,37
2026-01-28 16:00:00,MainBlock,16,2,0,1,41
2026-01-28 17:00:00,Library,17,2,0,1,79
2026-01-28 17:00:00,Gate3,17,2,0,1,143
2026-01-28 17:00:00,Cafeteria,17,2,0,1,77
2026-01-28 17:00:00,HostelArea,17,2,0,1,84
2026-01-28 17:00:00,MainBlock,17,2,0,1,90
2026-01-28 18:00:00,Library,18,2,0,1,82
2026-01-28 18:00:00,Gate3,18,2,0,1,67
2026-01-28 18:00:00,Cafeteria,18,2,0,1,80
2026-01-28 18:00:00,HostelArea,18,2,0,1,68
2026-01-28 18:00:00,MainBlock,18,2,0,1,74
2026-01-28 19:00:00,Library,19,2,0,1,16
2026-01-28 19:00:00,Gate3,19,2,0,1,13
2026-01-28 19:00:00,Cafeteria,19,2,0,1,9
2026-01-28 19:00:00,HostelArea,19,2,0,1,10
2026-01-28 19:00:00,MainBlock,19,2,0,1,17
2026-01-28 20:00:00,Library,20,2,0,1,13
2026-01-28 20:00:00,Gate3,20,2,0,1,17
2026-01-28 20:00:00,Cafeteria,20,2,0,1,10
2026-01-28 20:00:00,HostelArea,20,2,0,1,15
2026-01-28 20:00:00,MainBlock,20,2,0,1,13
2026-01-28 21:00:00,Library,21,2,0,1,10
2026-01-28 21:00:00,Gate3,21,2,0,1,16
2026-01-28 21:00:00,Cafeteria,21,2,0,1,12
2026-01-28 21:00:00,HostelArea,21,2,0,1,15
2026-01-28 21:00:00,MainBlock,21,2,0,1,12
2026-01-28 22:00:00,Library,22,2,0,1,23
2026-01-28 22:00:00,Gate3,22,2,0,1,17
2026-01-28 22:00:00,Cafeteria,22,2,0,1,12
2026-01-28 22:00:00,HostelArea,22,2,0,1,11
2026-01-28 22:00:00,MainBlock,22,2,0,1,11
2026-01-28 23:00:00,Library,23,2,0,1,25
2026-01-28 23:00:00,Gate3,23,2,0,1,15
2026-01-28 23:00:00,Cafeteria,23,2,0,1,11
2026-01-28 23:00:00,HostelArea,23,2,0,1,14
2026-01-28 23:00:00,MainBlock,23,2,0,1,13
2026-01-29 00:00:00,Library,0,3,0,0,27
2026-01-29 00:00:00,Gate3,0,3,0,0,18
2026-01-29 00:00:00,Cafeteria,0,3,0,0,22
2026-01-29 00:00:00,HostelArea,0,3,0,0,22
2026-01-29 00:00:00,MainBlock,0,3,0,0,24
2026-01-29 01:00:00,Library,1,3,0,0,22
2026-01-29 01:00:00,Gate3,1,3,0,0,17
2026-01-29 01:00:00,Cafeteria,1,3,0,0,18
2026-01-29 01:00:00,HostelArea,1,3,0,0,22
2026-01-29 01:00:00,MainBlock,1,3,0,0,24
2026-01-29 02:00:00,Library,2,3,0,0,23
2026-01-29 02:00:00,Gate3,2,3,0,0,17
2026-01-29 02:00:00,Cafeteria,2,3,0,0,20
2026-01-29 02:00:00,HostelArea,2,3,0,0,21
2026-01-29 02:00:00,MainBlock,2,3,0,0,20
2026-01-29 03:00:00,Library,3,3,0,0,15
2026-01-29 03:00:00,Gate3,3,3,0,0,20
2026-01-29 03:00:00,Cafeteria,3,3,0,0,21
2026-01-29 03:00:00,HostelArea,3,3,0,0,17
2026-01-29 03:00:00,MainBlock,3,3,0,0,18
2026-01-29 04:00:00,Library,4,3,0,0,20
2026-01-29 04:00:00,Gate3,4,3,0,0,20
2026-01-29 04:00:00,Cafeteria,4,3,0,0,21
2026-01-29 04:00:00,HostelArea,4,3,0,0,19
2026-01-29 04:00:00,MainBlock,4,3,0,0,29
2026-01-29 05:00:00,Library,5,3,0,0,18
2026-01-29 05:00:00,Gate3,5,3,0,0,23
2026-01-29 05:00:00,Cafeteria,5,3,0,0,28
2026-01-29 05:00:00,HostelArea,5,3,0,0,20
2026-01-29 05:00:00,MainBlock,5,3,0,0,24
2026-01-29 06:00:00,Library,6,3,0,0,22
2026-01-29 06:00:00,Gate3,6,3,0,0,24
2026-01-29 06:00:00,Cafeteria,6,3,0,0,20
2026-01-29 06:00:00,HostelArea,6,3,0,0,22
2026-01-29 06:00:00,MainBlock,6,3,0,0,20
2026-01-29 07:00:00,Library,7,3,0,0,17
2026-01-29 07:00:00,Gate3,7,3,0,0,20
2026-01-29 07:00:00,Cafeteria,7,3,0,0,17
2026-01-29 07:00:00,HostelArea,7,3,0,0,17
2026-01-29 07:00:00,MainBlock,7,3,0,0,22
2026-01-29 08:00:00,Library,8,3,0,0,60
2026-01-29 08:00:00,Gate3,8,3,0,0,70
2026-01-29 08:00:00,Cafeteria,8,3,0,0,58
2026-01-29 08:00:00,HostelArea,8,3,0,0,70
2026-01-29 08:00:00,MainBlock,8,3,0,0,70
2026-01-29 09:00:00,Library,9,3,0,0,69
2026-01-29 09:00:00,Gate3,9,3,0,0,120
2026-01-29 09:00:00,Cafeteria,9,3,0,0,73
2026-01-29 09:00:00,HostelArea,9,3,0,0,67
2026-01-29 09:00:00,MainBlock,9,3,0,0,51
2026-01-29 10:00:00,Library,10,3,0,0,65
2026-01-29 10:00:00,Gate3,10,3,0,0,60
2026-01-29 10:00:00,Cafeteria,10,3,0,0,67
2026-01-29 10:00:00,HostelArea,10,3,0,0,53
2026-01-29 10:00:00,MainBlock,10,3,0,0,57
2026-01-29 11:00:00,Library,11,3,0,0,74
2026-01-29 11:00:00,Gate3,11,3,0,0,83
2026-01-29 11:00:00,Cafeteria,11,3,0,0,67
2026-01-29 11:00:00,HostelArea,11,3,0,0,37
2026-01-29 11:00:00,MainBlock,11,3,0,0,50
2026-01-29 12:00:00,Library,12,3,0,0,101
2026-01-29 12:00:00,Gate3,12,3,0,0,111
2026-01-29 12:00:00,Cafeteria,12,3,0,0,65
2026-01-29 12:00:00,HostelArea,12,3,0,0,92
2026-01-29 12:00:00,MainBlock,12,3,0,0,116
2026-01-29 13:00:00,Library,13,3,0,0,116
2026-01-29 13:00:00,Gate3,13,3,0,0,94
2026-01-29 13:00:00,Cafeteria,13,3,0,0,111
2026-01-29 13:00:00,HostelArea,13,3,0,0,78
2026-01-29 13:00:00,MainBlock,13,3,0,0,81
2026-01-29 14:00:00,Library,14,3,0,0,112
2026-01-29 14:00:00,Gate3,14,3,0,0,95
2026-01-29 14:00:00,Cafeteria,14,3,0,0,71
2026-01-29 14:00:00,HostelArea,14,3,0,0,51
2026-01-29 14:00:00,MainBlock,14,3,0,0,96
2026-01-29 15:00:00,Library,15,3,0,0,73
2026-01-29 15:00:00,Gate3,15,3,0,0,65
2026-01-29 15:00:00,Cafeteria,15,3,0,0,58
2026-01-29 15:00:00,HostelArea,15,3,0,0,68
2026-01-29 15:00:00,MainBlock,15,3,0,0,69
2026-01-29 16:00:00,Library,16,3,0,0,68
2026-01-29 16:00:00,Gate3,16,3,0,0,43
2026-01-29 16:00:00,Cafeteria,16,3,0,0,64
2026-01-29 16:00:00,HostelArea,16,3,0,0,61
2026-01-29 16:00:00,MainBlock,16,3,0,0,89
2026-01-29 17:00:00,Library,17,3,0,0,115
2026-01-29 17:00:00,Gate3,17,3,0,0,147
2026-01-29 17:00:00,Cafeteria,17,3,0,0,90
2026-01-29 17:00:00,HostelArea,17,3,0,0,125
2026-01-29 17:00:00,MainBlock,17,3,0,0,146
2026-01-29 18:00:00,Library,18,3,0,0,117
2026-01-29 18:00:00,Gate3,18,3,0,0,54
2026-01-29 18:00:00,Cafeteria,18,3,0,0,111
2026-01-29 18:00:00,HostelArea,18,3,0,0,119
2026-01-29 18:00:00,MainBlock,18,3,0,0,102
2026-01-29 19:00:00,Library,19,3,0,0,13
2026-01-29 19:00:00,Gate3,19,3,0,0,17
2026-01-29 19:00:00,Cafeteria,19,3,0,0,20
2026-01-29 19:00:00,HostelArea,19,3,0,0,9
2026-01-29 19:00:00,MainBlock,19,3,0,0,19
2026-01-29 20:00:00,Library,20,3,0,0,18
2026-01-29 20:00:00,Gate3,20,3,0,0,24
2026-01-29 20:00:00,Cafeteria,20,3,0,0,25
2026-01-29 20:00:00,HostelArea,20,3,0,0,18
2026-01-29 20:00:00,MainBlock,20,3,0,0,15
2026-01-29 21:00:00,Library,21,3,0,0,27
2026-01-29 21:00:00,Gate3,21,3,0,0,18
2026-01-29 21:00:00,Cafeteria,21,3,0,0,19
2026-01-29 21:00:00,HostelArea,21,3,0,0,18
2026-01-29 21:00:00,MainBlock,21,3,0,0,20
2026-01-29 22:00:00,Library,22,3,0,0,51
2026-01-29 22:00:00,Gate3,22,3,0,0,30
2026-01-29 22:00:00,Cafeteria,22,3,0,0,20
2026-01-29 22:00:00,HostelArea,22,3,0,0,8
2026-01-29 22:00:00,MainBlock,22,3,0,0,23
2026-01-29 23:00:00,Library,23,3,0,0,31
2026-01-29 23:00:00,Gate3,23,3,0,0,21
2026-01-29 23:00:00,Cafeteria,23,3,0,0,17
2026-01-29 23:00:00,HostelArea,23,3,0,0,20
2026-01-29 23:00:00,MainBlock,23,3,0,0,16
2026-01-30 00:00:00,Library,0,4,0,0,23
2026-01-30 00:00:00,Gate3,0,4,0,0,18
2026-01-30 00:00:00,Cafeteria,0,4,0,0,14
2026-01-30 00:00:00,HostelArea,0,4,0,0,19
2026-01-30 00:00:00,MainBlock,0,4,0,0,14
2026-01-30 01:00:00,Library,1,4,0,0,18
2026-01-30 01:00:00,Gate3,1,4,0,0,16
2026-01-30 01:00:00,Cafeteria,1,4,0,0,16
2026-01-30 01:00:00,HostelArea,1,4,0,0,18
2026-01-30 01:00:00,MainBlock,1,4,0,0,25
2026-01-30 02:00:00,Library,2,4,0,0,18
2026-01-30 02:00:00,Gate3,2,4,0,0,20
2026-01-30 02:00:00,Cafeteria,2,4,0,0,25
2026-01-30 02:00:00,HostelArea,2,4,0,0,14
2026-01-30 02:00:00,MainBlock,2,4,0,0,24
2026-01-30 03:00:00,Library,3,4,0,0,26
2026-01-30 03:00:00,Gate3,3,4,0,0,26
2026-01-30 03:00:00,Cafeteria,3,4,0,0,26
2026-01-30 03:00:00,HostelArea,3,4,0,0,17
2026-01-30 03:00:00,MainBlock,3,4,0,0,15
2026-01-30 04:00:00,Library,4,4,0,0,20
2026-01-30 04:00:00,Gate3,4,4,0,0,23
2026-01-30 04:00:00,Cafeteria,4,4,0,0,26
2026-01-30 04:00:00,HostelArea,4,4,0,0,17
2026-01-30 04:00:00,MainBlock,4,4,0,0,15
2026-01-30 05:00:00,Library,5,4,0,0,19
2026-01-30 05:00:00,Gate3,5,4,0,0,26
2026-01-30 05:00:00,Cafeteria,5,4,0,0,17
2026-01-30 05:00:00,HostelArea,5,4,0,0,24
2026-01-30 05:00:00,MainBlock,5,4,0,0,12
2026-01-30 06:00:00,Library,6,4,0,0,15
2026-01-30 06:00:00,Gate3,6,4,0,0,19
2026-01-30 06:00:00,Cafeteria,6,4,0,0,19
2026-01-30 06:00:00,HostelArea,6,4,0,0,15
2026-01-30 06:00:00,MainBlock,6,4,0,0,15
2026-01-30 07:00:00,Library,7,4,0,0,24
2026-01-30 07:00:00,Gate3,7,4,0,0,20
2026-01-30 07:00:00,Cafeteria,7,4,0,0,23
2026-01-30 07:00:00,HostelArea,7,4,0,0,18
2026-01-30 07:00:00,MainBlock,7,4,0,0,18
2026-01-30 08:00:00,Library,8,4,0,0,51
2026-01-30 08:00:00,Gate3,8,4,0,0,57
2026-01-30 08:00:00,Cafeteria,8,4,0,0,69
2026-01-30 08:00:00,HostelArea,8,4,0,0,61
2026-01-30 08:00:00,MainBlock,8,4,0,0,64
2026-01-30 09:00:00,Library,9,4,0,0,67
2026-01-30 09:00:00,Gate3,9,4,0,0,53
2026-01-30 09:00:00,Cafeteria,9,4,0,0,74
2026-01-30 09:00:00,HostelArea,9,4,0,0,50
2026-01-30 09:00:00,MainBlock,9,4,0,0,61
2026-01-30 10:00:00,Library,10,4,0,0,82
2026-01-30 10:00:00,Gate3,10,4,0,0,61
2026-01-30 10:00:00,Cafeteria,10,4,0,0,49
2026-01-30 10:00:00,HostelArea,10,4,0,0,82
2026-01-30 10:00:00,MainBlock,10,4,0,0,83
2026-01-30 11:00:00,Library,11,4,0,0,48
2026-01-30 11:00:00,Gate3,11,4,0,0,77
2026-01-30 11:00:00,Cafeteria,11,4,0,0,58
2026-01-30 11:00:00,HostelArea,11,4,0,0,57
2026-01-30 11:00:00,MainBlock,11,4,0,0,54
2026-01-30 12:00:00,Library,12,4,0,0,84
2026-01-30 12:00:00,Gate3,12,4,0,0,114
2026-01-30 12:00:00,Cafeteria,12,4,0,0,99
2026-01-30 12:00:00,HostelArea,12,4,0,0,93
2026-01-30 12:00:00,MainBlock,12,4,0,0,136
2026-01-30 13:00:00,Library,13,4,0,0,117
2026-01-30 13:00:00,Gate3,13,4,0,0,102
2026-01-30 13:00:00,Cafeteria,13,4,0,0,101
2026-01-30 13:00:00,HostelArea,13,4,0,0,82
2026-01-30 13:00:00,MainBlock,13,4,0,0,101
2026-01-30 14:00:00,Library,14,4,0,0,118
2026-01-30 14:00:00,Gate3,14,4,0,0,108
2026-01-30 14:00:00,Cafeteria,14,4,0,0,105
2026-01-30 14:00:00,HostelArea,14,4,0,0,106
2026-01-30 14:00:00,MainBlock,14,4,0,0,115
2026-01-30 15:00:00,Library,15,4,0,0,63
2026-01-30 15:00:00,Gate3,15,4,0,0,54
2026-01-30 15:00:00,Cafeteria,15,4,0,0,75
2026-01-30 15:00:00,HostelArea,15,4,0,0,66
2026-01-30 15:00:00,MainBlock,15,4,0,0,75
2026-01-30 16:00:00,Library,16,4,0,0,66
2026-01-30 16:00:00,Gate3,16,4,0,0,50
2026-01-30 16:00:00,Cafeteria,16,4,0,0,75
2026-01-30 16:00:00,HostelArea,16,4,0,0,61
2026-01-30 16:00:00,MainBlock,16,4,0,0,57
2026-01-30 17:00:00,Library,17,4,0,0,110
2026-01-30 17:00:00,Gate3,17,4,0,0,148
2026-01-30 17:00:00,Cafeteria,17,4,0,0,103
2026-01-30 17:00:00,HostelArea,17,4,0,0,77
2026-01-30 17:00:00,MainBlock,17,4,0,0,75
2026-01-30 18:00:00,Library,18,4,0,0,81
2026-01-30 18:00:00,Gate3,18,4,0,0,77
2026-01-30 18:00:00,Cafeteria,18,4,0,0,78
2026-01-30 18:00:00,HostelArea,18,4,0,0,108
2026-01-30 18:00:00,MainBlock,18,4,0,0,85
2026-01-30 19:00:00,Library,19,4,0,0,17
2026-01-30 19:00:00,Gate3,19,4,0,0,22
2026-01-30 19:00:00,Cafeteria,19,4,0,0,19
2026-01-30 19:00:00,HostelArea,19,4,0,0,22
2026-01-30 19:00:00,MainBlock,19,4,0,0,24
2026-01-30 20:00:00,Library,20,4,0,0,15
2026-01-30 20:00:00,Gate3,20,4,0,0,26
2026-01-30 20:00:00,Cafeteria,20,4,0,0,23
2026-01-30 20:00:00,HostelArea,20,4,0,0,21
2026-01-30 20:00:00,MainBlock,20,4,0,0,19
2026-01-30 21:00:00,Library,21,4,0,0,15
2026-01-30 21:00:00,Gate3,21,4,0,0,29
2026-01-30 21:00:00,Cafeteria,21,4,0,0,20
2026-01-30 21:00:00,HostelArea,21,4,0,0,18
2026-01-30 21:00:00,MainBlock,21,4,0,0,23
2026-01-30 22:00:00,Library,22,4,0,0,33
2026-01-30 22:00:00,Gate3,22,4,0,0,18
2026-01-30 22:00:00,Cafeteria,22,4,0,0,19
2026-01-30 22:00:00,HostelArea,22,4,0,0,16
2026-01-30 22:00:00,MainBlock,22,4,0,0,24
2026-01-30 23:00:00,Library,23,4,0,0,51
2026-01-30 23:00:00,Gate3,23,4,0,0,27
2026-01-30 23:00:00,Cafeteria,23,4,0,0,21
2026-01-30 23:00:00,HostelArea,23,4,0,0,23
2026-01-30 23:00:00,MainBlock,23,4,0,0,24
2026-01-31 00:00:00,Library,0,5,0,0,7
2026-01-31 00:00:00,Gate3,0,5,0,0,8
2026-01-31 00:00:00,Cafeteria,0,5,0,0,12
2026-01-31 00:00:00,HostelArea,0,5,0,0,5
2026-01-31 00:00:00,MainBlock,0,5,0,0,5
2026-01-31 01:00:00,Library,1,5,0,0,11
2026-01-31 01:00:00,Gate3,1,5,0,0,9
2026-01-31 01:00:00,Cafeteria,1,5,0,0,7
2026-01-31 01:00:00,HostelArea,1,5,0,0,6
2026-01-31 01:00:00,MainBlock,1,5,0,0,7
2026-01-31 02:00:00,Library,2,5,0,0,6
2026-01-31 02:00:00,Gate3,2,5,0,0,7
2026-01-31 02:00:00,Cafeteria,2,5,0,0,3
2026-01-31 02:00:00,HostelArea,2,5,0,0,8
2026-01-31 02:00:00,MainBlock,2,5,0,0,5
2026-01-31 03:00:00,Library,3,5,0,0,8
2026-01-31 03:00:00,Gate3,3,5,0,0,10
2026-01-31 03:00:00,Cafeteria,3,5,0,0,7
2026-01-31 03:00:00,HostelArea,3,5,0,0,9
2026-01-31 03:00:00,MainBlock,3,5,0,0,10
2026-01-31 04:00:00,Library,4,5,0,0,6
2026-01-31 04:00:00,Gate3,4,5,0,0,10
2026-01-31 04:00:00,Cafeteria,4,5,0,0,8
2026-01-31 04:00:00,HostelArea,4,5,0,0,5
2026-01-31 04:00:00,MainBlock,4,5,0,0,9
2026-01-31 05:00:00,Library,5,5,0,0,9
2026-01-31 05:00:00,Gate3,5,5,0,0,9
2026-01-31 05:00:00,Cafeteria,5,5,0,0,7
2026-01-31 05:00:00,HostelArea,5,5,0,0,6
2026-01-31 05:00:00,MainBlock,5,5,0,0,8
2026-01-31 06:00:00,Library,6,5,0,0,4
2026-01-31 06:00:00,Gate3,6,5,0,0,8
2026-01-31 06:00:00,Cafeteria,6,5,0,0,6
2026-01-31 06:00:00,HostelArea,6,5,0,0,8
2026-01-31 06:00:00,MainBlock,6,5,0,0,7
2026-01-31 07:00:00,Library,7,5,0,0,9
2026-01-31 07:00:00,Gate3,7,5,0,0,5
2026-01-31 07:00:00,Cafeteria,7,5,0,0,6
2026-01-31 07:00:00,HostelArea,7,5,0,0,9
2026-01-31 07:00:00,MainBlock,7,5,0,0,10
2026-01-31 08:00:00,Library,8,5,0,0,26
2026-01-31 08:00:00,Gate3,8,5,0,0,18
2026-01-31 08:00:00,Cafeteria,8,5,0,0,30
2026-01-31 08:00:00,HostelArea,8,5,0,0,27
2026-01-31 08:00:00,MainBlock,8,5,0,0,28
2026-01-31 09:00:00,Library,9,5,0,0,19
2026-01-31 09:00:00,Gate3,9,5,0,0,33
2026-01-31 09:00:00,Cafeteria,9,5,0,0,22
2026-01-31 09:00:00,HostelArea,9,5,0,0,26
2026-01-31 09:00:00,MainBlock,9,5,0,0,30
2026-01-31 10:00:00,Library,10,5,0,0,22
2026-01-31 10:00:00,Gate3,10,5,0,0,24
2026-01-31 10:00:00,Cafeteria,10,5,0,0,28
2026-01-31 10:00:00,HostelArea,10,5,0,0,22
2026-01-31 10:00:00,MainBlock,10,5,0,0,11
2026-01-31 11:00:00,Library,11,5,0,0,24
2026-01-31 11:00:00,Gate3,11,5,0,0,13
2026-01-31 11:00:00,Cafeteria,11,5,0,0,20
2026-01-31 11:00:00,HostelArea,11,5,0,0,23
2026-01-31 11:00:00,MainBlock,11,5,0,0,20
2026-01-31 12:00:00,Library,12,5,0,0,55
2026-01-31 12:00:00,Gate3,12,5,0,0,41
2026-01-31 12:00:00,Cafeteria,12,5,0,0,58
2026-01-31 12:00:00,HostelArea,12,5,0,0,44
2026-01-31 12:00:00,MainBlock,12,5,0,0,50
2026-01-31 13:00:00,Library,13,5,0,0,34
2026-01-31 13:00:00,Gate3,13,5,0,0,29
2026-01-31 13:00:00,Cafeteria,13,5,0,0,37
2026-01-31 13:00:00,HostelArea,13,5,0,0,46
2026-01-31 13:00:00,MainBlock,13,5,0,0,37
2026-01-31 14:00:00,Library,14,5,0,0,39
2026-01-31 14:00:00,Gate3,14,5,0,0,42
2026-01-31 14:00:00,Cafeteria,14,5,0,0,51
2026-01-31 14:00:00,HostelArea,14,5,0,0,33
2026-01-31 14:00:00,MainBlock,14,5,0,0,39
2026-01-31 15:00:00,Library,15,5,0,0,25
2026-01-31 15:00:00,Gate3,15,5,0,0,19
2026-01-31 15:00:00,Cafeteria,15,5,0,0,30
2026-01-31 15:00:00,HostelArea,15,5,0,0,20
2026-01-31 15:00:00,MainBlock,15,5,0,0,18
2026-01-31 16:00:00,Library,16,5,0,0,35
2026-01-31 16:00:00,Gate3,16,5,0,0,27
2026-01-31 16:00:00,Cafeteria,16,5,0,0,25
2026-01-31 16:00:00,HostelArea,16,5,0,0,23
2026-01-31 16:00:00,MainBlock,16,5,0,0,26
2026-01-31 17:00:00,Library,17,5,0,0,31
2026-01-31 17:00:00,Gate3,17,5,0,0,84
2026-01-31 17:00:00,Cafeteria,17,5,0,0,50
2026-01-31 17:00:00,HostelArea,17,5,0,0,46
2026-01-31 17:00:00,MainBlock,17,5,0,0,39
2026-01-31 18:00:00,Library,18,5,0,0,35
2026-01-31 18:00:00,Gate3,18,5,0,0,47
2026-01-31 18:00:00,Cafeteria,18,5,0,0,41
2026-01-31 18:00:00,HostelArea,18,5,0,0,52
2026-01-31 18:00:00,MainBlock,18,5,0,0,36
2026-01-31 19:00:00,Library,19,5,0,0,7
2026-01-31 19:00:00,Gate3,19,5,0,0,7
2026-01-31 19:00:00,Cafeteria,19,5,0,0,6
2026-01-31 19:00:00,HostelArea,19,5,0,0,7
2026-01-31 19:00:00,MainBlock,19,5,0,0,7
2026-01-31 20:00:00,Library,20,5,0,0,7
2026-01-31 20:00:00,Gate3,20,5,0,0,4
2026-01-31 20:00:00,Cafeteria,20,5,0,0,10
2026-01-31 20:00:00,HostelArea,20,5,0,0,9
2026-01-31 20:00:00,MainBlock,20,5,0,0,6
2026-01-31 21:00:00,Library,21,5,0,0,9
2026-01-31 21:00:00,Gate3,21,5,0,0,10
2026-01-31 21:00:00,Cafeteria,21,5,0,0,11
2026-01-31 21:00:00,HostelArea,21,5,0,0,6
2026-01-31 21:00:00,MainBlock,21,5,0,0,4
2026-01-31 22:00:00,Library,22,5,0,0,15
2026-01-31 22:00:00,Gate3,22,5,0,0,6
2026-01-31 22:00:00,Cafeteria,22,5,0,0,8
2026-01-31 22:00:00,HostelArea,22,5,0,0,6
2026-01-31 22:00:00,MainBlock,22,5,0,0,7
2026-01-31 23:00:00,Library,23,5,0,0,12
2026-01-31 23:00:00,Gate3,23,5,0,0,6
2026-01-31 23:00:00,Cafeteria,23,5,0,0,8
2026-01-31 23:00:00,HostelArea,23,5,0,0,5
2026-01-31 23:00:00,MainBlock,23,5,0,0,10
2026-02-01 00:00:00,Library,0,6,0,0,8
2026-02-01 00:00:00,Gate3,0,6,0,0,8
2026-02-01 00:00:00,Cafeteria,0,6,0,0,7
2026-02-01 00:00:00,HostelArea,0,6,0,0,8
2026-02-01 00:00:00,MainBlock,0,6,0,0,10
2026-02-01 01:00:00,Library,1,6,0,0,7
2026-02-01 01:00:00,Gate3,1,6,0,0,8
2026-02-01 01:00:00,Cafeteria,1,6,0,0,7
2026-02-01 01:00:00,HostelArea,1,6,0,0,8
2026-02-01 01:00:00,MainBlock,1,6,0,0,3
2026-02-01 02:00:00,Library,2,6,0,0,6
2026-02-01 02:00:00,Gate3,2,6,0,0,5
2026-02-01 02:00:00,Cafeteria,2,6,0,0,5
2026-02-01 02:00:00,HostelArea,2,6,0,0,8
2026-02-01 02:00:00,MainBlock,2,6,0,0,9
2026-02-01 03:00:00,Library,3,6,0,0,5
2026-02-01 03:00:00,Gate3,3,6,0,0,7
2026-02-01 03:00:00,Cafeteria,3,6,0,0,10
2026-02-01 03:00:00,HostelArea,3,6,0,0,3
2026-02-01 03:00:00,MainBlock,3,6,0,0,8
2026-02-01 04:00:00,Library,4,6,0,0,6
